Gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
DLGAP2|9228,75.22752154,1.152672472,0.194666521,5.921267145,3.19E-09,1.38E-08
DLGAP1|9229,297.1496311,-0.375929873,0.198864886,-1.890378342,0.058707378,0.088529132
RAB11B|9230,6557.997439,0.033431863,0.057783302,0.578573078,0.562877275,0.65458898
DLG5|9231,5733.611371,-0.418431347,0.07638394,-5.478001645,4.30E-08,1.62E-07
PTTG1|9232,225.575917,1.356747962,0.172273496,7.875546691,3.39E-15,3.05E-14
IL32|9235,1548.250417,0.268086581,0.150287762,1.783821758,0.074452633,0.109668901
CCPG1|9236,6022.516829,-0.14166858,0.081347239,-1.741529048,0.081590886,0.1192016
TBRG4|9238,2381.228932,0.387811914,0.060806175,6.377837648,1.80E-10,9.05E-10
PNMA1|9240,2865.4156,-1.044276799,0.111512971,-9.364621765,7.63E-21,1.43E-19
NOG|9241,22.75282134,-1.165415156,0.1789435,-6.512754907,7.38E-11,3.91E-10
MSC|9242,152.9098707,0.184350667,0.149475292,1.233318657,0.2174569,0.286576869
CRLF1|9244,131.5412883,1.198647323,0.231739485,5.17239142,2.31E-07,7.88E-07
GCNT3|9245,46.29167688,-1.57270997,0.244873177,-6.422548959,1.34E-10,6.87E-10
UBE2L6|9246,3313.689488,0.168132291,0.115571349,1.45479215,0.145726812,0.201129792
GCM2|9247,0.275864149,-0.621040169,0.513848618,-1.208605312,0.226814515,0.297394486
GPR50|9248,0.079796424,0.347162981,1.443010527,0.240582431,0.809878768,0.881980647
DHRS3|9249,10116.44075,-0.048372926,0.086092891,-0.561868993,0.574205281,0.665451548
RPS6KA5|9252,367.8957566,-0.780857652,0.116355271,-6.710977926,1.93E-11,1.10E-10
NUMBL|9253,988.2481958,-0.209522019,0.075377772,-2.779626073,0.005442152,0.009904848
CACNA2D2|9254,852.8254662,0.45796025,0.099774171,4.589967961,4.43E-06,1.28E-05
AIMP1|9255,2484.087674,0.070960077,0.035628756,1.991651816,0.046409274,0.071392461
BZRAP1|9256,1578.423089,0.239220484,0.098208792,2.435835713,0.014857431,0.025047639
MFHAS1|9258,761.815957,-0.017605528,0.142859727,-0.123236464,0.901919852,0.954731261
PDLIM7|9260,4444.863114,-1.019272878,0.144077351,-7.074483744,1.50E-12,9.71E-12
MAPKAPK2|9261,3804.803311,-0.106464447,0.05871057,-1.813377848,0.069773564,0.103450643
STK17B|9262,2088.288274,-0.113879262,0.097753523,-1.164963247,0.24403387,0.317202101
STK17A|9263,805.8153681,-0.225108462,0.074394578,-3.025871882,0.002479173,0.0047504
CYTH3|9265,2136.599584,0.804423594,0.104571015,7.692605791,1.44E-14,1.19E-13
CYTH2|9266,4335.01106,0.554416974,0.059868854,9.260524192,2.03E-20,3.59E-19
CYTH1|9267,3623.82286,0.167856264,0.062720566,2.676255577,0.007444985,0.013234108
ITGB1BP1|9270,1518.75753,0.080533818,0.058451689,1.377784267,0.168269905,0.228602069
PIWIL1|9271,2.018222926,-0.301550609,0.345002644,-0.87405304,0.38208937,0.469912825
BCL7C|9274,1829.967835,0.118747657,0.114412368,1.037891783,0.299320439,0.379265201
BCL7B|9275,2271.634893,-0.195703387,0.05446582,-3.593141309,0.000326715,0.000715131
COPB2|9276,12065.7317,0.253096272,0.068336182,3.703693505,0.000212483,0.000478622
WDR46|9277,2331.68581,0.341874511,0.059613153,5.734883935,9.76E-09,3.99E-08
ZBTB22|9278,1779.86919,0.04459647,0.043249157,1.031152357,0.302469379,0.382885198
MED14|9282,2594.779903,0.02945983,0.081563652,0.361188212,0.717958753,0.800767265
GPR37L1|9283,10.03368063,-1.38359578,0.198804363,-6.959584572,3.41E-12,2.12E-11
NPIP|9284,1862.856073,0.176486785,0.090656478,1.946764196,0.051563011,0.078613508
TAAR2|9287,0.009089572,0.202635416,4.935570885,0.041056125,0.967251152,0.983988191
GPR56|9289,6159.312384,-0.492792169,0.085525649,-5.761922585,8.32E-09,3.43E-08
GPR55|9290,18.92198374,-0.22539205,0.183524718,-1.228129119,0.219398501,0.288864658
GPR52|9293,0.42664146,1.046517271,0.564626187,1.853469241,0.063815131,0.095378405
S1PR2|9294,398.8743714,-0.31160696,0.094981076,-3.280726776,0.0010354,0.002101463
SFRS11|9295,6011.804637,0.276436031,0.058288165,4.742575641,2.11E-06,6.34E-06
ATP6V1F|9296,4508.169028,0.24569622,0.070971338,3.46190768,0.000536361,0.00113731
SNORD29|9297,0,,,,,
SNORD31|9298,0,,,,,
SNORD30|9299,0,,,,,
SNORD28|9300,0,,,,,
SNORD27|9301,0,,,,,
SNORD26|9302,0,,,,,
SNORD25|9303,0,,,,,
SNORD22|9304,1.129975183,2.536375765,0.503671233,5.035776511,4.76E-07,1.56E-06
SOCS6|9306,1204.7767,-0.416115752,0.068880875,-6.041092752,1.53E-09,6.87E-09
CD83|9308,587.2689921,-0.35740596,0.106244297,-3.364001358,0.000768212,0.001588682
ZNF235|9310,238.163638,0.226326165,0.060928333,3.71462921,0.000203502,0.000459603
ACCN3|9311,73.0290219,1.942360147,0.20273276,9.580889382,9.62E-22,1.99E-20
KCNB2|9312,3.424574333,-1.467259352,0.274210944,-5.350841702,8.75E-08,3.18E-07
MMP20|9313,1.266048357,0.414744362,0.493647948,0.840162231,0.400817432,0.48991288
KLF4|9314,2524.803324,-0.305519007,0.140799171,-2.169892082,0.030015022,0.047864884
C5orf13|9315,2058.269331,-0.297662609,0.096940173,-3.070580537,0.002136431,0.004128655
PTER|9317,853.0289125,-0.211029523,0.089409475,-2.360259058,0.018262177,0.03031469
COPS2|9318,3445.205426,-0.235002144,0.046633372,-5.039355615,4.67E-07,1.53E-06
TRIP13|9319,182.828054,1.252567749,0.14167682,8.841021036,9.48E-19,1.34E-17
TRIP12|9320,7043.004874,-0.227477254,0.065051158,-3.496897855,0.000470702,0.00100633
TRIP11|9321,2078.784919,-0.140257605,0.088711297,-1.581056859,0.113865038,0.161018867
TRIP10|9322,1919.37845,-0.601319203,0.087601107,-6.864287695,6.68E-12,4.00E-11
HMGN3|9324,2261.649757,0.117105782,0.082756729,1.415060545,0.157050745,0.214844283
TRIP4|9325,1061.982468,-0.075931791,0.035399985,-2.14496675,0.031955506,0.050675872
ZNHIT3|9326,1458.815913,0.254373903,0.047728636,5.329586667,9.84E-08,3.54E-07
GTF3C5|9328,2855.243904,0.234719693,0.054750412,4.287085428,1.81E-05,4.79E-05
GTF3C4|9329,881.5504578,-0.090962416,0.098281179,-0.925532406,0.354689035,0.439928026
GTF3C3|9330,1011.734968,-0.149607034,0.073199016,-2.043839411,0.040969414,0.063571112
B4GALT6|9331,403.3267982,-0.982500211,0.104895536,-9.366463505,7.50E-21,1.41E-19
CD163|9332,580.9238052,-0.115754869,0.169310043,-0.68368578,0.494173605,0.586030425
TGM5|9333,11.01908982,-2.482449883,0.283809551,-8.746886341,2.19E-18,2.94E-17
B4GALT5|9334,2682.46119,-0.521180303,0.066898796,-7.790578219,6.67E-15,5.77E-14
CNOT8|9337,2597.755671,-0.090619565,0.048932346,-1.851935819,0.06403504,0.095656201
TCEAL1|9338,1552.136188,-0.620457012,0.055504684,-11.1784622,5.20E-29,2.58E-27
GLP2R|9340,0.589515031,-0.992980748,0.362762803,-2.737272787,0.00619509,0.011158537
VAMP3|9341,3928.220901,-0.467062859,0.040713063,-11.47206377,1.82E-30,1.04E-28
SNAP29|9342,2263.495445,0.081869801,0.036992959,2.21311849,0.026889478,0.043291245
EFTUD2|9343,3187.154383,0.092714534,0.046205229,2.006581006,0.044794295,0.069053922
TAOK2|9344,3537.763873,0.150179257,0.043228988,3.47404051,0.000512684,0.001091103
NDST3|9348,5.921039776,-0.75648733,0.194456005,-3.890274976,0.000100131,0.000236289
RPL23|9349,42480.24431,0.727433421,0.09999779,7.274494969,3.48E-13,2.43E-12
CER1|9350,0.703324091,1.007448906,0.524328599,1.921407505,0.054680353,0.082961113
SLC9A3R2|9351,9607.438203,0.710908744,0.098025987,7.252247731,4.10E-13,2.84E-12
TXNL1|9352,3327.535354,0.146217298,0.058602364,2.495075102,0.012593047,0.021501098
SLIT2|9353,653.6876326,-0.967688232,0.177156365,-5.462339619,4.70E-08,1.76E-07
UBE4A|9354,3887.105791,-0.089861068,0.046204689,-1.944847382,0.051793349,0.078921862
LHX2|9355,5.800820202,1.573048937,0.310759913,5.0619429,4.15E-07,1.37E-06
SLC22A6|9356,0.188168722,0.320954986,0.903980706,0.355046279,0.722554921,0.805208654
ITGBL1|9358,540.3151224,1.701195573,0.220129396,7.728161743,1.09E-14,9.19E-14
PPIG|9360,2415.258898,-0.221004362,0.058298939,-3.790881351,0.000150114,0.000345412
LONP1|9361,4909.102221,0.378257463,0.059301103,6.378590687,1.79E-10,9.02E-10
CPNE6|9362,153.3467166,-2.307399694,0.309910178,-7.44538211,9.67E-14,7.20E-13
RAB33A|9363,14.54584746,-0.186924061,0.173174047,-1.079399969,0.280409465,0.358128249
RAB28|9364,643.3692107,-0.063812268,0.043995807,-1.450417045,0.146942257,0.202577104
KL|9365,1478.475404,-0.01860477,0.268533079,-0.069282972,0.94476438,0.983048753
RAB9BP1|9366,0.008037818,0.202635416,4.935570885,0.041056125,0.967251152,0.983988191
RAB9A|9367,997.5035521,0.008940413,0.047579565,0.187904477,0.850951533,0.916011696
SLC9A3R1|9368,5522.629418,-0.230938357,0.084147827,-2.744436357,0.006061491,0.010936929
NRXN3|9369,438.6964594,-1.482137218,0.169977748,-8.719595567,2.79E-18,3.70E-17
ADIPOQ|9370,1.278122304,-1.046021589,0.747011579,-1.400274934,0.161431004,0.22011691
KIF3B|9371,3988.740738,0.200769576,0.054419333,3.689306076,0.000224867,0.00050484
ZFYVE9|9372,1791.822899,-0.038696377,0.060359902,-0.641094098,0.521461549,0.613508027
PLAA|9373,1744.359392,0.099259361,0.047341875,2.096650403,0.036024534,0.056594773
PPT2|9374,780.3062969,0.072981226,0.057332126,1.272955161,0.203033954,0.269938815
TM9SF2|9375,11307.36969,-0.047062232,0.094933591,-0.495738452,0.620078954,0.709047901
SLC22A8|9376,0.501815587,0.469799835,0.428169594,1.097228391,0.272541565,0.349339853
COX5A|9377,4021.85719,0.552694922,0.076591843,7.216106868,5.35E-13,3.65E-12
NRXN1|9378,139.7467802,-1.539609877,0.223270733,-6.895708429,5.36E-12,3.25E-11
NRXN2|9379,327.8100101,-0.010461567,0.158735446,-0.065905675,0.947452922,0.983988191
GRHPR|9380,5533.436663,0.284848116,0.053433975,5.330842705,9.78E-08,3.52E-07
OTOF|9381,4.938650717,-0.172824147,0.214528774,-0.805598911,0.420474153,0.510607281
COG1|9382,2187.124392,0.022892046,0.040188564,0.569615915,0.568938232,0.660281218
TSIX|9383,2.349071045,0.641826308,0.348081559,1.843896328,0.06519825,0.097282991
LIPG|9388,231.9595802,-2.936834457,0.221850389,-13.23790537,5.30E-40,7.29E-38
SLC22A14|9389,1.637534531,-0.041793229,0.223726719,-0.186804819,0.851813669,0.916739059
SLC22A13|9390,1.038811335,-0.103343234,0.24689863,-0.418565443,0.675533749,0.760608696
CIAO1|9391,3921.680899,0.009473406,0.028658485,0.330562001,0.740975353,0.821184003
TGFBRAP1|9392,850.1791726,-0.071913179,0.137766937,-0.521991566,0.601676203,0.691587226
HS6ST1|9394,3188.784991,-0.484464081,0.074595369,-6.494559775,8.33E-11,4.39E-10
NMT2|9397,963.4958449,-0.257195413,0.056340875,-4.56498794,5.00E-06,1.43E-05
CD101|9398,64.61524505,-0.043543365,0.102414971,-0.425166012,0.670715659,0.756076553
STOML1|9399,845.2757439,-0.066781925,0.077807869,-0.85829268,0.390730871,0.479013057
RECQL5|9400,1317.687055,0.186905553,0.064961854,2.877158519,0.00401274,0.007456455
RECQL4|9401,780.2808723,0.059261737,0.17334331,0.341874958,0.732444996,0.814016308
GRAP2|9402,76.61970563,-0.34166983,0.150842334,-2.265079185,0.023507821,0.038228634
SEP15|9403,7314.048773,-0.30007692,0.047958321,-6.25703559,3.92E-10,1.90E-09
LPXN|9404,749.1427567,0.521067025,0.147152727,3.54099468,0.000398622,0.000861876
ZRANB2|9406,3039.817992,0.085856072,0.050426956,1.70258288,0.088646156,0.128440607
TMPRSS11D|9407,4.479953258,-2.298834128,0.424010004,-5.421650686,5.91E-08,2.19E-07
PEX16|9409,1327.710057,0.135940808,0.079516234,1.709598162,0.087340206,0.126744467
SNRNP40|9410,1872.479248,0.168920833,0.062462535,2.704354431,0.006843725,0.012239427
ARHGAP29|9411,3354.149526,0.116010378,0.096404941,1.203365485,0.228834918,0.299743874
MED21|9412,1039.154431,-0.734405506,0.054672954,-13.43270209,3.89E-41,5.80E-39
FAM189A2|9413,2419.584679,0.692119363,0.130188012,5.316306403,1.06E-07,3.79E-07
TJP2|9414,3886.267456,-0.383450144,0.068160777,-5.625671587,1.85E-08,7.30E-08
FADS2|9415,9462.98795,-1.510360154,0.221858923,-6.807750321,9.91E-12,5.83E-11
DDX23|9416,5191.364022,-0.039745638,0.034467879,-1.153121092,0.248860685,0.322772227
CRIPT|9419,861.5566594,-0.053941804,0.051042024,-1.056811615,0.290597572,0.369665221
CYP7B1|9420,195.0863108,-0.458289184,0.125853865,-3.6414391,0.000271118,0.00060113
HAND1|9421,1.246719617,1.555062287,0.587633223,2.646314446,0.008137414,0.014352115
ZNF264|9422,1770.835053,-0.00489209,0.055152142,-0.08870173,0.929318958,0.974192537
NTN1|9423,530.5563446,-0.931854999,0.160689726,-5.799095078,6.67E-09,2.79E-08
KCNK6|9424,716.2207521,-0.185516462,0.11569374,-1.603513392,0.108821355,0.154609017
CDYL|9425,862.2423141,-0.298049611,0.053218702,-5.600467528,2.14E-08,8.38E-08
ECEL1|9427,23.06439041,1.390736866,0.271542029,5.121626553,3.03E-07,1.02E-06
ABCG2|9429,744.6773995,-2.866554267,0.15686759,-18.2737191,1.34E-74,1.01E-71
CHST2|9435,703.6461557,-1.282983253,0.156225898,-8.212359579,2.17E-16,2.26E-15
NCR2|9436,0.091299543,0.303288472,1.073938794,0.282407595,0.777630992,0.853528124
NCR1|9437,0.727872535,-0.589171353,0.313552361,-1.879020621,0.060241678,0.09056742
MED23|9439,2035.942784,-0.018286332,0.079782515,-0.229202253,0.818711722,0.88927973
MED17|9440,1395.877175,0.099750572,0.049261915,2.02490243,0.042877384,0.066294664
MED26|9441,792.4092299,0.298208299,0.046966173,6.349427206,2.16E-10,1.08E-09
MED27|9442,736.7891668,0.118445441,0.065503415,1.808233053,0.070570236,0.104442888
MED7|9443,522.6072788,0.018728442,0.049053701,0.38179468,0.702613665,0.785791106
QKI|9444,2265.110616,-0.519025847,0.091941646,-5.6451659,1.65E-08,6.55E-08
ITM2B|9445,28688.08037,-0.643421568,0.068440794,-9.401141253,5.40E-21,1.03E-19
GSTO1|9446,2811.381097,-0.009097029,0.092827733,-0.09799904,0.921933056,0.969032291
AIM2|9447,18.27307969,0.444284079,0.241958248,1.836201421,0.066327873,0.098826068
MAP4K4|9448,3773.069076,0.40467357,0.062325743,6.492880043,8.42E-11,4.43E-10
LY86|9450,150.5830324,0.180824757,0.135457175,1.334921954,0.181901891,0.245073519
EIF2AK3|9451,2937.821711,0.222729786,0.080211093,2.776795283,0.005489774,0.009982285
ITM2A|9452,814.7314183,-0.526040663,0.187097745,-2.811582054,0.004929851,0.009029262
GGPS1|9453,3034.03699,0.164231797,0.054522484,3.012184774,0.002593747,0.004957862
HOMER3|9454,979.0979174,0.810316913,0.103124435,7.857661631,3.91E-15,3.48E-14
HOMER2|9455,6655.83393,0.573875532,0.098231749,5.842057587,5.16E-09,2.18E-08
HOMER1|9456,252.78603,0.314081004,0.120127894,2.614555158,0.008934373,0.015655251
FHL5|9457,69.84890344,-1.042752134,0.184106401,-5.663855937,1.48E-08,5.92E-08
ARHGEF6|9459,604.4272559,-0.568508318,0.105352811,-5.396233045,6.81E-08,2.50E-07
RASAL2|9462,1324.52016,0.024664258,0.139841279,0.17637323,0.860000734,0.92337761
PICK1|9463,2930.641177,0.452298714,0.089663247,5.044415957,4.55E-07,1.49E-06
HAND2|9464,24.66887849,-1.190006842,0.263062401,-4.523667525,6.08E-06,1.72E-05
AKAP7|9465,708.5440022,-0.678970817,0.128045622,-5.302569569,1.14E-07,4.07E-07
IL27RA|9466,362.0313998,-0.565756632,0.117478976,-4.815811731,1.47E-06,4.51E-06
SH3BP5|9467,1368.015999,-0.922196845,0.108269358,-8.517616259,1.63E-17,1.94E-16
PCYT1B|9468,66.75912161,-1.552764345,0.185157639,-8.386174921,5.02E-17,5.70E-16
CHST3|9469,1159.263225,-1.150249089,0.12572479,-9.148944214,5.75E-20,9.52E-19
EIF4E2|9470,2999.29828,0.243839252,0.045554322,5.352713873,8.66E-08,3.14E-07
AKAP6|9472,195.6791155,-0.831106454,0.153639549,-5.409456482,6.32E-08,2.33E-07
C1orf38|9473,340.4856989,0.0714761,0.134856556,0.530015761,0.596101003,0.686297742
ATG5|9474,1769.368856,-0.481807955,0.065065091,-7.405014652,1.31E-13,9.63E-13
ROCK2|9475,1608.206682,-0.904588412,0.135211438,-6.690176683,2.23E-11,1.26E-10
NAPSA|9476,21.38362667,0.183897314,0.173828788,1.057922082,0.290090967,0.369140145
MED20|9477,984.2193507,-0.213589807,0.045563922,-4.687695857,2.76E-06,8.20E-06
CABP1|9478,35.21959634,-0.816030395,0.174297424,-4.681827065,2.84E-06,8.43E-06
MAPK8IP1|9479,1914.828358,0.471987843,0.079885005,5.908340894,3.46E-09,1.49E-08
ONECUT2|9480,438.3600465,3.282878778,0.23359959,14.05344412,7.34E-45,1.35E-42
SLC25A27|9481,799.7959847,1.305904026,0.15281517,8.545643879,1.28E-17,1.54E-16
STX8|9482,826.8247553,0.017983334,0.092265675,0.19490817,0.845464838,0.911802166
CHST10|9486,1114.427576,0.371345726,0.068805342,5.397047898,6.77E-08,2.49E-07
PIGL|9487,161.026379,0.745232573,0.10975985,6.789664615,1.12E-11,6.57E-11
PIGB|9488,613.4939582,0.041382837,0.045490171,0.909709424,0.362975773,0.449073498
PGS1|9489,932.5957922,-0.067725868,0.042278888,-1.60188384,0.109181299,0.155064406
PSMF1|9491,6104.531722,0.053312614,0.036837484,1.447238192,0.147830223,0.203647056
KIF23|9493,141.9786671,0.612978843,0.16197479,3.784408945,0.000154074,0.000354029
AKAP5|9495,133.7754623,0.22809468,0.139470312,1.635435354,0.101957816,0.145805459
TBX4|9496,223.4811105,-2.257706159,0.313194662,-7.208635506,5.65E-13,3.84E-12
SLC4A7|9497,1198.580563,0.188366688,0.097178292,1.9383618,0.052579097,0.080026176
SLC4A8|9498,65.72568681,-0.387170063,0.145591506,-2.659290177,0.007830549,0.013865598
MYOT|9499,91.00470112,-0.976145961,0.314831547,-3.100534142,0.001931719,0.003762253
MAGED1|9500,20157.13799,0.51876445,0.078659426,6.595070349,4.25E-11,2.32E-10
RPH3AL|9501,560.9378023,0.144601886,0.094301045,1.533407037,0.125175596,0.175511748
XAGE2|9502,0.044408861,0.207801928,3.584435017,0.057973412,0.953769807,0.983988191
XAGE1D|9503,14.34058764,7.228046095,1.262704414,5.724258201,1.04E-08,4.23E-08
PAGE4|9506,721.7024568,-0.826363072,0.255103947,-3.239319045,0.001198155,0.002408678
ADAMTS4|9507,766.0560939,-0.242857327,0.261346768,-0.929253225,0.35275787,0.437808843
ADAMTS3|9508,196.5262371,0.652359831,0.165372581,3.944788346,7.99E-05,0.000191302
ADAMTS2|9509,254.1234206,0.419334116,0.177309031,2.364990177,0.018030549,0.029950416
ADAMTS1|9510,5073.340247,-0.607580963,0.180656778,-3.363178337,0.000770506,0.001592756
PMPCB|9512,4155.051774,0.295600198,0.051082267,5.786747824,7.18E-09,2.99E-08
FXR2|9513,2396.679537,-0.095296543,0.056521019,-1.686037237,0.091788627,0.132573837
GAL3ST1|9514,42.09038536,-0.377347714,0.182540817,-2.067196369,0.038715654,0.060398017
STXBP5L|9515,203.8676478,-1.412267724,0.203310896,-6.946345496,3.75E-12,2.31E-11
LITAF|9516,11358.25979,-0.101303502,0.059638453,-1.698627251,0.089389439,0.129393646
SPTLC2|9517,2577.475551,-0.017910997,0.087735917,-0.204146685,0.838238873,0.905697671
GDF15|9518,20490.32904,1.851116639,0.186952586,9.901529984,4.10E-23,1.01E-21
TBPL1|9519,1112.184609,0.340551302,0.10755449,3.166314143,0.00154384,0.003051224
NPEPPS|9520,4979.985529,0.103969441,0.058910159,1.764881342,0.07758371,0.11393967
EEF1E1|9521,783.9581738,0.572108194,0.064021119,8.93624168,4.03E-19,5.96E-18
SCAMP1|9522,4375.758938,-0.060381916,0.069036413,-0.874638665,0.381770543,0.469638176
TECR|9524,3794.611458,-0.365693516,0.068038828,-5.374776816,7.67E-08,2.80E-07
VPS4B|9525,2521.736181,-0.271833471,0.059609926,-4.560204835,5.11E-06,1.46E-05
MPDU1|9526,3818.017119,0.174576987,0.099265591,1.758685822,0.078630887,0.115305369
GOSR1|9527,2948.06206,0.098161796,0.046138601,2.127541673,0.033375103,0.052727301
TMEM59|9528,21362.44663,-0.079519586,0.064468833,-1.233457812,0.217405007,0.28652768
BAG5|9529,2630.102452,-0.13652855,0.037779297,-3.613845683,0.000301689,0.000664269
BAG4|9530,306.6485329,-0.668926107,0.119637896,-5.591256037,2.25E-08,8.81E-08
BAG3|9531,4097.338181,-0.851690041,0.102183948,-8.334871128,7.76E-17,8.59E-16
BAG2|9532,1459.012723,-0.375404711,0.0941793,-3.986063919,6.72E-05,0.000163168
POLR1C|9533,1188.276977,0.540926071,0.069102897,7.827834928,4.96E-15,4.36E-14
ZNF254|9534,909.5748022,0.043829695,0.075074958,0.583812441,0.559346507,0.651290642
GMFG|9535,336.1658305,0.1714998,0.142951134,1.199709264,0.230252274,0.301299446
PTGES|9536,1241.973412,-3.08706471,0.179657976,-17.18300949,3.56E-66,1.84E-63
TP53I11|9537,8032.919352,0.5615037,0.085844401,6.54094727,6.11E-11,3.28E-10
EI24|9538,6371.435822,0.172115791,0.046838782,3.674642795,0.000238182,0.000532304
TP53I3|9540,769.6894802,0.28168163,0.129943431,2.167725039,0.030179613,0.048115653
CIR1|9541,1904.967546,-0.158269522,0.049517976,-3.196203366,0.001392489,0.002767951
NRG2|9542,63.26955955,-1.764079243,0.198881245,-8.870013057,7.31E-19,1.05E-17
IGDCC3|9543,3.755884051,-0.493870393,0.232158647,-2.127296996,0.033395414,0.052750916
RAB3D|9545,9346.460235,0.903856465,0.075109755,12.03380924,2.36E-33,1.79E-31
APBA3|9546,678.8597054,0.185496828,0.05548797,3.343009811,0.00082875,0.001704913
CXCL14|9547,2159.07796,1.225195641,0.235743301,5.197159948,2.02E-07,6.96E-07
ATP6V1G1|9550,14114.8568,0.680456375,0.070598662,9.638374906,5.51E-22,1.17E-20
ATP5J2|9551,5533.530243,0.592890036,0.095929798,6.18045748,6.39E-10,3.01E-09
SPAG7|9552,2587.019927,0.030097424,0.075829824,0.396907481,0.691435687,0.775759999
MRPL33|9553,1530.568079,0.124205895,0.070992379,1.749566596,0.080193128,0.117351286
H2AFY|9555,7633.025211,0.322486964,0.051606599,6.248948255,4.13E-10,1.99E-09
C14orf2|9556,2874.077947,0.454362133,0.090228388,5.035689383,4.76E-07,1.56E-06
CHD1L|9557,2103.511029,0.451173241,0.058565949,7.703678445,1.32E-14,1.10E-13
VPS26A|9559,2993.391806,-0.062547002,0.043044586,-1.453074792,0.146202989,0.201702083
